,Name,Division,OverallScore,Rank,Wk1_Score,Wk1_Rank,Wk2_Score,Wk2_Rank,Wk3_Score,Wk3_Rank,Wk4_Score,Wk4_Rank,Wk5_Score,Wk5_Rank
38234,Anna-Tova Gyllin,I-Women,58140,10585,87,8379,30,15161,132,13077,149,10981,4,10542
29475,Maartje Koning,I-Women,58146,10586,61,18685,63,3316,36,14940,151,10493,3,10712
73016,Chrissie Paenui,I-Women,58156,10587,75,14267,44,12754,140,12626,153,10302,48,8207
17827,Yvonne Pacheco,I-Women,58168,10588,87,8379,30,15161,165,11594,98,13788,31,9246
18968,Gwennan Thomas,I-Women,58190,10589,90,7018,30,15161,99,14077,132,12063,17,9871
74289,taryn raterink,I-Women,58192,10590,81,11446,47,12264,172,10974,120,12796,3,10712
6180,Sal Ernest,I-Women,58195,10591,77,13376,30,15161,101,13981,210,6431,31,9246
65202,Jamie Paul,I-Women,58205,10592,79,12579,55,10874,30,15124,155,10144,29,9484
19504,Amanda tobias,I-Women,58207,10593,67,17273,51,11618,199,9310,125,12484,52,7522
63582,Jennifer Hardie,I-Women,58236,10594,65,17779,60,4558,138,12739,110,13289,17,9871
42505,Joy Dodson,I-Women,58246,10595,81,11446,30,15161,180,10379,138,11656,28,9604
18450,Sarah McClellan-Brandt,I-Women,58250,10596,83,10353,30,15161,173,10915,69,14299,52,7522
78646,DeeAnna Desrosiers,I-Women,58253,10597,85,9354,34,14287,128,13302,98,13788,52,7522
45991,Julie Martin,I-Women,58261,10598,93,5693,30,15161,92,14294,88,13997,32,9116
42078,Emma Shelnutt,I-Women,58262,10599,80,11989,43,12913,144,12425,154,10223,3,10712
55026,Jessica Black,I-Women,58263,10600,81,11446,37,13811,138,12739,1,14567,65,5700
46140,Emily Wirtjes,I-Women,58275,10601,79,12579,52,11433,71,14501,156,10043,27,9719
50344,Jang Eun Hwan,I-Women,58283,10602,95,4890,30,15161,100,14029,59,14391,25,9812
44726,Heidi Korhonen,I-Women,58287,10603,66,17546,56,10703,205,8576,135,11858,28,9604
66708,Erin Estevez,I-Women,58288,10604,70,16357,52,11433,102,13944,223,5842,3,10712
53359,Gemma Helsdon,I-Women,58293,10605,82,10897,32,14629,160,11970,136,11785,33,9012
57474,Kylie Kyme,I-Women,58297,10606,84,9875,30,15161,132,13077,157,9957,13,10227
36399,Tracy Matus,I-Women,58309,10607,81,11446,36,13981,123,13543,154,10223,32,9116
43814,Jessica Beatus,I-Women,58312,10608,76,13820,1,18257,197,9529,150,10598,60,6108
68385,Brandi Forbes,I-Women,58315,10609,78,12962,51,11618,144,12425,150,10598,3,10712
60344,Yasmine Malone,I-Women,58341,10610,58,19187,60,4558,151,12306,132,12063,13,10227
3912,Joy Layton,I-Women,58343,10611,77,13376,32,14629,167,11393,180,8233,3,10712
61865,Samantha Aurelio,I-Women,58345,10612,80,11989,42,13068,174,10848,102,13645,35,8795
12596,Rebecca Hughes,I-Women,58351,10613,75,14267,44,12754,101,13981,206,6637,3,10712
55027,Rachel Houston,I-Women,58364,10614,85,9354,38,13672,135,12913,137,11713,3,10712
15505,Justine Buenaventura,I-Women,58367,10615,82,10897,30,15161,129,13251,129,12295,56,6763
6261,Ivonne Lopez,I-Women,58373,10616,80,11989,30,15161,180,10379,153,10302,4,10542
56272,Paige Maish,I-Women,58409,10617,85,9354,30,15161,95,14191,103,13595,60,6108
46230,Karen Lee,I-Women,58417,10618,67,17273,60,4558,27,15276,150,10598,3,10712
46086,Megan Troxel,I-Women,58419,10619,74,14774,57,10520,140,12626,157,9957,4,10542
64974,Jennifer Cassidy,I-Women,58431,10620,83,10353,31,14847,159,12027,129,12295,34,8909
64293,Tina Keener,I-Women,58440,10621,81,11446,30,15161,135,12913,152,10395,43,8525
27664,Xiao Li,I-Women,58441,10622,96,4546,45,12577,1,16358,5,14541,6,10419
63994,Joei harrison,I-Women,58449,10623,79,12579,30,15161,210,8104,127,12378,13,10227
47970,Elizabeth Livanios,I-Women,58459,10624,69,16781,30,15161,161,11916,189,7636,55,6965
50586,Cathy Ehrlund,I-Women,58466,10625,75,14267,38,13672,140,12626,196,7189,3,10712
35718,Kristina Harvey,I-Women,58478,10626,85,9354,36,13981,105,13833,150,10598,3,10712
78953,Jessica DeVaux,I-Women,58483,10627,97,4201,30,15161,18,15991,110,13289,21,9841
16453,Kimberly Dale,I-Women,58483,10627,71,15925,60,4558,15,16033,144,11255,3,10712
24652,Rumneek Chauhan,I-Women,58483,10627,75,14267,50,11804,102,13944,187,7756,3,10712
64790,Natalie Marshall,I-Women,58489,10630,90,7018,30,15161,101,13981,121,12725,28,9604
77047,Kylie Rowell,I-Women,58514,10631,72,15499,41,13218,64,14670,232,5523,28,9604
42293,Laura Newman,I-Women,58524,10632,85,9354,30,15161,163,11781,140,11516,3,10712
60083,Nadine Baez,I-Women,58525,10633,79,12579,38,13672,136,12860,100,13714,65,5700
46398,Anne Blevins,I-Women,58527,10634,59,19088,60,4558,27,15276,171,8893,3,10712
28411,Kirsty Cochrane,I-Women,58527,10634,63,18264,60,4558,27,15276,160,9717,3,10712
47462,Jenni Cook,I-Women,58527,10634,55,19559,60,4558,154,12243,141,11455,3,10712
40419,Cindy Bello-Utu,I-Women,58527,10634,74,14774,58,10338,167,11393,143,11310,3,10712
25167,Kristy Bracken,I-Women,58531,10638,84,9875,31,14847,27,15276,186,7821,3,10712
30536,Mikki Cassidy,I-Women,58540,10639,72,15499,34,14287,168,11299,138,11656,64,5799
55734,Saukyn Luque,I-Women,58565,10640,76,13820,39,13526,213,7840,105,13508,17,9871
62968,Jamie Brester,I-Women,58569,10641,83,10353,30,15161,87,14420,182,8093,4,10542
59429,Kristine Ciancia,I-Women,58576,10642,70,16357,54,11087,168,11299,125,12484,53,7349
41159,Laura Kordzikowski,I-Women,58587,10643,78,12962,30,15161,131,13138,171,8893,45,8433
35735,amy jones,I-Women,58591,10644,80,11989,57,10520,103,13900,135,11858,12,10324
42539,Terri Allegretto,I-Women,58600,10645,82,10897,43,12913,87,14420,129,12295,49,8075
49436,Aubrey caldwell,I-Women,58607,10646,77,13376,44,12754,140,12626,168,9139,3,10712
66747,Kelly Pong,I-Women,58610,10647,78,12962,36,13981,203,8791,71,14269,41,8607
67938,Annie Feuerherdt,I-Women,58616,10648,67,17273,38,13672,177,10628,170,8968,49,8075
37133,Robin Johnson,I-Women,58622,10649,81,11446,31,14847,156,12194,164,9423,3,10712
70034,angelica hernandez,I-Women,58629,10650,73,15122,55,10874,164,11703,131,12135,35,8795
54186,Alicia Tolbert,I-Women,58634,10651,84,9875,30,15161,107,13755,158,9881,16,9962
46569,Victoria Reyes,I-Women,58635,10652,58,19187,64,3065,27,15276,152,10395,3,10712
75136,Renee Brunt,I-Women,58635,10652,93,5693,30,15161,121,13618,100,13714,5,10449
24755,Nova Clark,I-Women,58635,10652,72,15499,40,13381,130,13197,164,9423,54,7135
67649,Olivia McGivern,I-Women,58652,10655,83,10353,38,13672,65,14651,166,9264,3,10712
55033,Tara Barry,I-Women,58660,10656,70,16357,60,4558,131,13138,93,13895,3,10712
34449,Leila Ely,I-Women,58669,10657,81,11446,47,12264,195,9680,1,14567,3,10712
74070,Kerri Tierney,I-Women,58673,10658,83,10353,30,15161,167,11393,147,11054,3,10712
37917,Jamie Wuistinger,I-Women,58678,10659,68,17017,60,4558,34,15011,142,11380,3,10712
13559,kathy loewenberg,I-Women,58686,10660,46,20109,60,4558,27,15276,183,8031,3,10712
11093,Melinda Brenner,I-Women,58687,10661,54,19666,54,11087,190,10010,160,9717,48,8207
31627,Meghan Boyd,I-Women,58687,10661,70,16357,47,12264,173,10915,172,8827,12,10324
14596,Stephania Poncia,I-Women,58697,10663,73,15122,50,11804,173,10915,155,10144,3,10712
29565,Stefanie Sindel,I-Women,58699,10664,67,17273,39,13526,144,12425,199,7042,45,8433
77368,Sally Phillips,I-Women,58711,10665,84,9875,30,15161,124,13500,142,11380,35,8795
80640,Hannah Bush,I-Women,58728,10666,77,13376,41,13218,137,12815,175,8607,3,10712
55864,Kristin Rafferty,I-Women,58728,10666,78,12962,30,15161,143,12482,173,8761,30,9362
12245,Cindy Yablinsky,I-Women,58729,10668,75,14267,49,11970,163,11781,116,12994,51,7717
53248,Kelli Bostian,I-Women,58734,10669,58,19187,63,3316,30,15124,152,10395,3,10712
49888,Amber Hebert,I-Women,58740,10670,81,11446,30,15161,87,14420,170,8968,36,8745
23752,Kristen Horton,I-Women,58747,10671,83,10353,34,14287,129,13251,155,10144,3,10712
8870,Kristina Hudson,I-Women,58759,10672,71,15925,59,10207,144,12425,150,10598,28,9604
56481,Rebecca King,I-Women,58759,10672,78,12962,46,12413,142,12528,155,10144,3,10712
40202,Emily Karlsen,I-Women,58782,10674,73,15122,46,12413,164,11703,130,12195,53,7349
25629,Stacy Morton,I-Women,58794,10675,76,13820,54,11087,101,13981,167,9194,3,10712
60703,Samantha Overstreet,I-Women,58801,10676,81,11446,36,13981,164,11703,113,13146,43,8525
50799,Jennifer Hammers,I-Women,58802,10677,81,11446,35,14124,127,13358,143,11310,42,8564
68000,Christine Leppones,I-Women,58820,10678,80,11989,31,14847,103,13900,193,7372,3,10712
40488,Sabrina Birkmaier,I-Women,58820,10678,77,13376,45,12577,143,12482,122,12668,51,7717
17562,Lena Schroeder,I-Women,58823,10680,83,10353,30,15161,166,11488,146,11109,3,10712
63184,Charli Seltzer,I-Women,58828,10681,67,17273,58,10338,195,9680,143,11310,13,10227
28395,Sariah Hafen,I-Women,58832,10682,78,12962,60,4558,15,16033,1,14567,3,10712
69973,Farah Khan,I-Women,58834,10683,80,11989,30,15161,160,11970,150,10598,32,9116
32985,Adele ONeill,I-Women,58835,10684,69,16781,50,11804,155,12217,194,7321,3,10712
31633,Carla Saco,I-Women,58847,10685,83,10353,42,13068,136,12860,104,13554,33,9012
75211,Katherine Meers,I-Women,58848,10686,66,17546,45,12577,174,10848,173,8761,32,9116
49251,Francesca Parisi,I-Women,58849,10687,68,17017,45,12577,161,11916,182,8093,31,9246
10265,Jennifer Kahle,I-Women,58850,10688,70,16357,50,11804,185,10193,124,12583,50,7913
71017,Christine Ingleton,I-Women,58853,10689,70,16357,60,4558,33,15031,130,12195,3,10712
23153,Kelly Smith,I-Women,58856,10690,63,18264,61,4006,27,15276,150,10598,3,10712
69771,Noelle Klawon,I-Women,58874,10691,76,13820,35,14124,154,12243,170,8968,27,9719
49642,Kara Perkins,I-Women,58876,10692,65,17779,60,4558,161,11916,69,14299,12,10324
16936,Ziomara Whitfield,I-Women,58881,10693,82,10897,40,13381,66,14627,166,9264,3,10712
65276,Tracy Fuller,I-Women,58906,10694,71,15925,30,15161,166,11488,192,7423,34,8909
67073,Jemmi Law,I-Women,58907,10695,82,10897,38,13672,133,13026,103,13595,51,7717
41369,Kristina Taylor,I-Women,58909,10696,72,15499,46,12413,138,12739,190,7546,3,10712
82798,courtney bishop,I-Women,58914,10697,73,15122,37,13811,171,11036,180,8233,3,10712
53627,Nicole Parks,I-Women,58922,10698,57,19305,60,4558,27,15276,169,9071,3,10712
23524,Erin Owen,I-Women,58922,10698,72,15499,30,15161,151,12306,175,8607,53,7349
61437,Amie Guerrero,I-Women,58932,10700,54,19666,62,3630,166,11488,107,13436,3,10712
9011,Katie McDonald,I-Women,58943,10701,53,19748,60,4558,171,11036,88,13997,28,9604
59096,Marija Stefanovska,I-Women,58944,10702,71,15925,40,13381,170,11170,187,7756,3,10712
46262,Christine Oliver,I-Women,58956,10703,79,12579,30,15161,128,13302,193,7372,4,10542
65682,Alex Jones,I-Women,58976,10704,83,10353,32,14629,131,13138,155,10144,3,10712
76859,Gina Finch,I-Women,58977,10705,84,9875,30,15161,92,14294,156,10043,28,9604
18513,Larissa Kelly,I-Women,58978,10706,77,13376,39,13526,176,10698,147,11054,12,10324
12989,Mary Lunsford,I-Women,58985,10707,71,15925,32,14629,180,10379,134,11944,60,6108
13104,Clair Lee,I-Women,58988,10708,80,11989,31,14847,163,11781,144,11255,32,9116
29175,Meredith Twohy,I-Women,58992,10709,73,15122,32,14629,171,11036,191,7493,3,10712
54030,Natasha King,I-Women,58996,10710,93,5693,30,15161,95,14191,96,13824,14,10127
29123,D'Ambrosio Emma,I-Women,58996,10710,87,8379,30,15161,88,14396,134,11944,32,9116
73222,Joy Trimble,I-Women,58996,10710,84,9875,30,15161,156,12194,147,11054,3,10712
12736,Donna Tatum,I-Women,59002,10713,68,17017,41,13218,138,12739,171,8893,54,7135
21494,Kirsty Seymour,I-Women,59005,10714,72,15499,51,11618,90,14353,191,7493,15,10042
22866,Wendy bryant,I-Women,59011,10715,71,15925,60,4558,64,14670,113,13146,3,10712
56774,Jennifer Benedetti,I-Women,59015,10716,76,13820,32,14629,171,11036,162,9568,16,9962
52821,HEATHER CARTER,I-Women,59019,10717,66,17546,30,15161,179,10504,151,10493,68,5315
59016,Roni Muniz,I-Women,59025,10718,70,16357,59,10207,108,13718,183,8031,3,10712
47651,Whitney Wheeless,I-Women,59032,10719,82,10897,30,15161,126,13414,145,11175,46,8385
42275,Rana Wright,I-Women,59046,10720,79,12579,38,13672,159,12027,111,13246,52,7522
56104,Natalie Huerta,I-Women,59047,10721,75,14267,30,15161,149,12336,145,11175,60,6108
74947,Dani McFarland,I-Women,59062,10722,81,11446,40,13381,28,15203,179,8320,3,10712
70698,Stephanie Lauenstein,I-Women,59069,10723,83,10353,30,15161,59,14798,161,9641,32,9116
45221,Rileigh Johnson,I-Women,59086,10724,91,6563,30,15161,149,12336,67,14314,3,10712
55903,Lina Dion,I-Women,59087,10725,90,7018,30,15161,132,13077,110,13289,4,10542
60377,Estefanía Fernández,I-Women,59091,10726,97,4201,30,15161,15,16033,94,13879,24,9817
52157,Dee Kirchmier,I-Women,59091,10726,78,12962,43,12913,174,10848,138,11656,3,10712
66623,Sarah Ford,I-Women,59096,10728,71,15925,59,10207,138,12739,146,11109,32,9116
77726,Katherine Shepard,I-Women,59096,10728,68,17017,55,10874,178,10565,150,10598,15,10042
18708,Jenny Lutkins,I-Women,59098,10730,56,19457,60,4558,157,12176,130,12195,3,10712
52391,Melody Shulse,I-Women,59109,10731,71,15925,48,12099,171,11036,128,12332,51,7717
18063,Monica Akiona,I-Women,59110,10732,61,18685,60,4558,136,12860,129,12295,3,10712
43474,Rebecca Warren,I-Women,59111,10733,77,13376,45,12577,166,11488,103,13595,49,8075
6960,Shannon Eaton,I-Women,59120,10734,74,14774,54,11087,30,15124,192,7423,3,10712
40603,Trina McLaughlin,I-Women,59124,10735,65,17779,51,11618,190,10010,130,12195,52,7522
76959,Melissa Rozeski,I-Women,59138,10736,77,13376,30,15161,128,13302,207,6587,3,10712
19704,Johanna Garza,I-Women,59139,10737,56,19457,60,4558,176,10698,100,13714,3,10712
18381,Karin Hayes,I-Women,59149,10738,68,17017,53,11255,195,9680,137,11713,29,9484
63560,Erin Esponda,I-Women,59157,10739,77,13376,30,15161,180,10379,5,14541,65,5700
66104,Ashley Edwards,I-Women,59160,10740,70,16357,49,11970,99,14077,184,7961,35,8795
70529,SE Rafferty,I-Women,59167,10741,70,16357,40,13381,165,11594,135,11858,62,5977
56019,melissa smith,I-Women,59167,10741,83,10353,46,12413,124,13500,115,13044,18,9857
22826,Gaby Paredes,I-Women,59170,10743,73,15122,37,13811,202,8927,150,10598,3,10712
50559,Alli Ashman,I-Women,59190,10744,77,13376,43,12913,133,13026,165,9333,4,10542
13508,Jen Kleinheinz,I-Women,59193,10745,47,20079,66,2633,27,15276,151,10493,3,10712
19123,Renee Roy,I-Women,59196,10746,69,16781,58,10338,100,14029,186,7821,13,10227
48552,Gretchen Lyons,I-Women,59210,10747,83,10353,30,15161,168,11299,90,13964,45,8433
38151,Nicola EBZERY,I-Women,59213,10748,47,20079,60,4558,29,15169,174,8695,3,10712
32558,Shelby Crouch,I-Women,59217,10749,66,17546,60,4558,67,14601,132,12063,5,10449
77502,Sheri Reich,I-Women,59223,10750,77,13376,30,15161,164,11703,150,10598,46,8385
68469,Courtney Marshall,I-Women,59236,10751,74,14774,34,14287,160,11970,191,7493,3,10712
30021,Raquel Padua,I-Women,59237,10752,78,12962,41,13218,178,10565,123,12621,17,9871
70022,karie parker,I-Women,59246,10753,78,12962,41,13218,172,10974,142,11380,3,10712
40455,Janna May,I-Women,59253,10754,71,15925,52,11433,170,11170,150,10598,14,10127
33868,Amy Pinski,I-Women,59255,10755,66,17546,60,4558,32,15059,142,11380,3,10712
47398,Jasmin McDonald,I-Women,59262,10756,71,15925,35,14124,142,12528,170,8968,51,7717
26061,Lisa Vander Bloomer,I-Women,59267,10757,86,8844,33,14443,30,15124,155,10144,3,10712
46011,Cristina Matsumoto,I-Women,59276,10758,89,7552,30,15161,88,14396,141,11455,3,10712
15444,Allison Hughes,I-Women,59292,10759,68,17017,52,11433,184,10249,158,9881,3,10712
19040,Cherise Carmody,I-Women,59297,10760,79,12579,31,14847,166,11488,135,11858,43,8525
46205,Ashley Blatt,I-Women,59298,10761,75,14267,43,12913,165,11594,159,9812,3,10712
33023,Brooke Woodbridge,I-Women,59299,10762,64,18060,60,4558,102,13944,130,12195,4,10542
66587,Cassie Gibel,I-Women,59299,10762,72,15499,55,10874,176,10698,140,11516,3,10712
46700,karen eversole,I-Women,59312,10764,74,14774,43,12913,154,12243,145,11175,48,8207
19031,Brianne Kemp,I-Women,59314,10765,70,16357,60,4558,28,15203,125,12484,3,10712
28666,Savannah Blakley,I-Women,59320,10766,21,20298,54,11087,172,10974,181,8166,35,8795
62727,Cami ouellette,I-Women,59322,10767,70,16357,60,4558,94,14228,106,13467,3,10712
41111,Hayley Haggerty,I-Women,59322,10767,74,14774,30,15161,168,11299,158,9881,48,8207
81004,Katherine Powell,I-Women,59331,10769,65,17779,58,10338,184,10249,125,12484,44,8481
30849,Toma Courtney,I-Women,59344,10770,69,16781,51,11618,169,11222,140,11516,48,8207
33563,Darcy Narduzzi,I-Women,59346,10771,73,15122,47,12264,131,13138,174,8695,14,10127
64800,Molly Lawson,I-Women,59347,10772,71,15925,49,11970,102,13944,190,7546,16,9962
31457,Stephanie Worthington,I-Women,59350,10773,50,19942,65,2822,27,15276,150,10598,3,10712
67355,Suzanne Nicholas,I-Women,59360,10774,65,17779,30,15161,92,14294,240,1414,3,10712
35721,Caitie O'Grady,I-Women,59365,10775,84,9875,30,15161,160,11970,114,13113,31,9246
30170,Jessica Simmons,I-Women,59366,10776,65,17779,58,10338,167,11393,145,11175,39,8681
16225,Danyelle Cano,I-Women,59367,10777,75,14267,31,14847,160,11970,125,12484,64,5799
10817,Emma Hungerford,I-Women,59370,10778,85,9354,31,14847,32,15059,162,9568,4,10542
24608,Christine Nolder,I-Women,59375,10779,69,16781,41,13218,149,12336,175,8607,45,8433
48836,Megan Dorsey,I-Women,59376,10780,93,5693,30,15161,103,13900,92,13910,3,10712
6218,Rachel Mainland,I-Women,59378,10781,82,10897,47,12264,69,14554,134,11944,27,9719
44662,Jimmie Jordan,I-Women,59383,10782,78,12962,44,12754,170,11170,136,11785,3,10712
55224,Marne Burkett,I-Women,59391,10783,96,4546,30,15161,1,16358,150,10598,1,12728
48196,Kelsey bergagna,I-Women,59400,10784,70,16357,56,10703,154,12243,151,10493,28,9604
64959,Deena Isom,I-Women,59405,10785,83,10353,39,13526,143,12482,128,12332,3,10712
7640,Sarah McGuire,I-Women,59421,10786,68,17017,60,4558,27,15276,135,11858,3,10712
24983,Meredith Biehler,I-Women,59424,10787,76,13820,37,13811,175,10779,153,10302,3,10712
34667,Sandy Kim,I-Women,59427,10788,77,13376,30,15161,205,8576,133,11990,12,10324
71034,Heather Blair,I-Women,59435,10789,92,6096,30,15161,130,13197,71,14269,3,10712
74353,Vanessa Rowden,I-Women,59460,10790,83,10353,31,14847,127,13358,129,12295,41,8607
70398,Sarah Gilbert,I-Women,59465,10791,60,18876,60,4558,27,15276,156,10043,3,10712
45699,Bora Lee,I-Women,59474,10792,80,11989,51,11618,136,12860,129,12295,3,10712
35936,Hanna Koskenranta,I-Women,59478,10793,30,20285,50,11804,216,7529,136,11785,49,8075
34701,cami botonis,I-Women,59496,10794,61,18685,60,4558,123,13543,122,12668,15,10042
80652,JEN Hamlin,I-Women,59502,10795,55,19559,60,4558,137,12815,135,11858,3,10712
52902,rebecca jones,I-Women,59502,10795,78,12962,30,15161,105,13833,176,8534,33,9012
73927,Alison Coolican,I-Women,59507,10797,72,15499,33,14443,164,11703,132,12063,64,5799
25649,Ember Rodriguez,I-Women,59507,10797,61,18685,52,11433,166,11488,196,7189,3,10712
33122,Emily Traina,I-Women,59509,10799,75,14267,43,12913,170,11170,111,13246,50,7913
28403,Christina Roth,I-Women,59521,10800,57,19305,62,3630,27,15276,150,10598,3,10712
32947,Natalie Larkman,I-Women,59524,10801,67,17273,57,10520,166,11488,135,11858,46,8385
58870,Molly Westfall,I-Women,59525,10802,68,17017,56,10703,176,10698,152,10395,3,10712
54658,Michelle Herrarte,I-Women,59530,10803,72,15499,40,13381,123,13543,167,9194,50,7913
36674,Stephanie Bullock,I-Women,59531,10804,89,7552,30,15161,89,14374,121,12725,27,9719
82434,Jenny Green,I-Women,59536,10805,79,12579,33,14443,165,11594,112,13203,51,7717
39510,Beverly Newhouse,I-Women,59538,10806,68,17017,41,13218,201,9060,135,11858,46,8385
32053,Leadia Jarvis,I-Women,59539,10807,74,14774,46,12413,138,12739,169,9071,4,10542
59868,Jacqueline Humphrey,I-Women,59553,10808,80,11989,30,15161,164,11703,91,13937,56,6763
4229,Marissa Simpson,I-Women,59555,10809,77,13376,35,14124,157,12176,152,10395,29,9484
28630,Selena Ashton,I-Women,59559,10810,84,9875,30,15161,129,13251,143,11310,16,9962
31329,Rachel Dannhaus,I-Women,59562,10811,79,12579,45,12577,194,9850,95,13844,3,10712
21896,Lici Merritt,I-Women,59576,10812,56,19457,60,4558,114,13674,145,11175,3,10712
51464,Yani Manzanares,I-Women,59583,10813,71,15925,32,14629,133,13026,234,5461,4,10542
70174,Joanie Andersen,I-Women,59600,10814,70,16357,54,11087,140,12626,162,9568,16,9962
41379,Bree Woolley,I-Women,59607,10815,73,15122,48,12099,135,12913,173,8761,3,10712
48406,Melanie Beauchemin,I-Women,59612,10816,61,18685,60,4558,32,15059,150,10598,3,10712
35848,Anastasia Winterhalt,I-Women,59614,10817,58,19187,60,4558,27,15276,158,9881,3,10712
30899,Syard Evans,I-Women,59620,10818,58,19187,60,4558,64,14670,151,10493,3,10712
77065,Cristina Henkel,I-Women,59622,10819,62,18478,60,4558,27,15276,150,10598,3,10712
37825,Elin Magnusson,I-Women,59628,10820,84,9875,30,15161,165,11594,108,13394,28,9604
15885,Stephani Westberg,I-Women,59630,10821,86,8844,56,10703,15,16033,105,13508,4,10542
10959,Katrín Hrund Pálsdóttir,I-Women,59642,10822,83,10353,30,15161,110,13706,135,11858,42,8564
26096,Danette Rivera,I-Women,59662,10823,75,14267,35,14124,149,12336,171,8893,15,10042
62436,Pamela Wade,I-Women,59663,10824,82,10897,32,14629,160,11970,141,11455,3,10712
61788,Shauna Kitto,I-Women,59668,10825,65,17779,45,12577,166,11488,153,10302,52,7522
34902,Eve-Angelique Moytier,I-Women,59678,10826,85,9354,49,11970,88,14396,111,13246,3,10712
25850,Maria McDonald,I-Women,59679,10827,84,9875,31,14847,159,12027,3,14545,46,8385
43720,Natasha Nelson,I-Women,59687,10828,71,15925,53,11255,134,12990,143,11310,48,8207
39038,Emma Veile,I-Women,59687,10828,77,13376,50,11804,130,13197,150,10598,3,10712
77441,Jordan Jackson,I-Women,59688,10830,75,14267,44,12754,170,11170,131,12135,30,9362
13892,Laura Melkonian,I-Women,59702,10831,58,19187,60,4558,135,12913,128,12332,3,10712
48218,Amanda Jensen,I-Women,59703,10832,77,13376,31,14847,139,12692,156,10043,36,8745
8311,Emmaline Quellich,I-Women,59703,10832,80,11989,37,13811,180,10379,18,14512,33,9012
35156,Tanja Babic,I-Women,59709,10834,83,10353,30,15161,154,12243,133,11990,16,9962
63739,Erin Hightower,I-Women,59712,10835,67,17273,60,4558,125,13463,77,14191,13,10227
42280,Katie Moore,I-Women,59712,10835,81,11446,30,15161,124,13500,171,8893,3,10712
13870,Anne Watson,I-Women,59715,10837,64,18060,60,4558,27,15276,146,11109,3,10712
57235,Michelle Johnson,I-Women,59719,10838,70,16357,49,11970,169,11222,156,10043,14,10127
61402,Jennifer Wagner,I-Women,59720,10839,76,13820,42,13068,140,12626,135,11858,47,8348
72962,Sarah long,I-Women,59724,10840,75,14267,46,12413,103,13900,174,8695,5,10449
72204,karen evans,I-Women,59728,10841,76,13820,54,11087,65,14651,147,11054,32,9116
41740,Danielle Gilbert,I-Women,59730,10842,68,17017,56,10703,135,12913,178,8385,3,10712
47143,Jennifer Sterne,I-Women,59731,10843,70,16357,54,11087,161,11916,155,10144,13,10227
31444,Shannon Joyce Neal,I-Women,59733,10844,73,15122,47,12264,163,11781,135,11858,38,8708
42550,Maura Buri,I-Women,59745,10845,75,14267,46,12413,168,11299,147,11054,3,10712
29505,Debbie Young,I-Women,59746,10846,78,12962,30,15161,72,14480,210,6431,3,10712
23755,Andrea DeFinney,I-Women,59746,10846,55,19559,48,12099,182,10316,148,11009,56,6763
40065,Daunelle Wulstein,I-Women,59751,10848,77,13376,42,13068,103,13900,174,8695,3,10712
50681,Amanda Rogers,I-Women,59758,10849,68,17017,60,4558,27,15276,130,12195,3,10712
47794,Bethany Wexler,I-Women,59765,10850,92,6096,30,15161,97,14151,102,13645,3,10712
56426,Rebecca Bushnell,I-Women,59772,10851,72,15499,44,12754,136,12860,143,11310,53,7349
45992,Denise Haywood,I-Women,59773,10852,85,9354,43,12913,106,13794,82,14108,28,9604
49668,Bozana Lukin,I-Women,59783,10853,77,13376,30,15161,203,8791,97,13804,40,8651
21721,Eimear Hannon,I-Women,59785,10854,84,9875,30,15161,27,15276,173,8761,3,10712
43205,Rebecca Strom,I-Women,59789,10855,73,15122,30,15161,159,12027,157,9957,52,7522
47690,Emily Graves,I-Women,59790,10856,64,18060,57,10520,195,9680,123,12621,34,8909
9664,Alexis Picheny,I-Women,59802,10857,71,15925,45,12577,169,11222,114,13113,55,6965
56205,Brenda Khamthongath,I-Women,59802,10857,78,12962,46,12413,32,15059,141,11455,50,7913
41439,Jamie Gilbert,I-Women,59813,10859,83,10353,30,15161,130,13197,123,12621,44,8481
34274,Eva Mina,I-Women,59820,10860,78,12962,31,14847,136,12860,172,8827,12,10324
42359,Dina Blankenship,I-Women,59824,10861,75,14267,30,15161,168,11299,178,8385,3,10712
79865,Kayla Rother,I-Women,59833,10862,81,11446,30,15161,161,11916,150,10598,3,10712
26608,Marley Rivard,I-Women,59836,10863,78,12962,42,13068,144,12425,131,12135,31,9246
10787,Kendal Jarrett,I-Women,59842,10864,77,13376,30,15161,193,9883,142,11380,15,10042
68693,Debbie Finkle,I-Women,59861,10865,77,13376,43,12913,130,13197,133,11990,46,8385
27850,Karen Jones,I-Women,59865,10866,82,10897,30,15161,168,11299,84,14075,45,8433
50113,Jennifer HoltmannJenniferH,I-Women,59866,10867,88,7921,30,15161,15,16033,153,10302,5,10449
55614,Eleonora Pasotti,I-Women,59871,10868,81,11446,42,13068,136,12860,136,11785,3,10712
14334,Tara Mol,I-Women,59876,10869,75,14267,38,13672,165,11594,116,12994,53,7349
48699,Jillian Gilbert,I-Women,59882,10870,75,14267,46,12413,172,10974,140,11516,3,10712
55247,Gina Martin,I-Women,59885,10871,81,11446,30,15161,128,13302,166,9264,3,10712
45653,Kristan Bruce,I-Women,59889,10872,60,18876,59,10207,146,12400,151,10493,50,7913
28888,Galombeck Ann Nyree,I-Women,59894,10873,74,14774,32,14629,134,12990,178,8385,32,9116
